song identifier	 likelihood_art	 likelihood_pop	 likelihood_tradition	 likely_type	 was_art	 was_pop	 was_tradition	 was_type	
cache/2016.GENERIK.NOON  192.LATE AT NIGHT.wav	0.079431906	0.810464919	0.110103197	1	0	1	0	1	
cache/2015.Tyler Stenson.Say No More.That Moon.wav	0.042547684	0.89855057	0.05890175	1	0	1	0	2	
cache/2016.Bastille.Live in Paris.Pompeii (Acoustic).wav	0.022315649	0.935768068	0.041916262	1	0	1	0	1	
"cache/2014.Kerretta.Pirohia.Sister, Come Home.wav"	0.093863711	0.792679369	0.11345689	1	0	1	0	0	
cache/2016.Kim Carnes.Mistaken Identity.Betty Davis Eyes.wav	0.040529814	0.917311847	0.042158362	1	0	1	0	1	
cache/2014.Damien Rice.My Favourite Faded Fantasy.I Don't Want To Change You.wav	0.07340312	0.849487722	0.077109158	1	0	1	0	1	
cache/2003.Coldplay.Live 2003.Moses.wav	0.063385993	0.804248273	0.132365733	1	0	1	0	1	
cache/2004.Carbon Leaf.Indian Summer.Changeless.wav	0.112182394	0.827885628	0.059931953	1	0	1	0	1	
cache/2016.M83.Junk.Ludivine.wav	0.041231535	0.888899684	0.06986881	1	0	1	0	1	
cache/2012.The Staves.Dead & Born & Grown.Winter Trees.wav	0.063349582	0.884435713	0.052214678	1	0	1	0	2	
cache/2015.The Best Pessimist.The Half-World.My Long Goodbye.wav	0.029518861	0.928625405	0.041855708	1	0	1	0	0	
cache/2014.MONO.The Last Dawn.Katana.wav	0.041291445	0.918919683	0.039788879	1	0	1	0	1	
cache/2016.Ke$ha.Deconstructed.Die Young.wav	0.094898269	0.824902594	0.080199137	1	0	1	0	1	
cache/2014.Lower Than Atlantis.Lower Than Atlantis (Deluxe).Words Don't Come So Easily (Alternative Version).wav	0.047688924	0.918835461	0.033475641	1	0	1	0	1	
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Second Chances.wav	0.114794448	0.747915745	0.137289822	1	0	1	0	1	
cache/2010.Mike Posner.31 Minutes To Takeoff.Synthesizer.wav	0.12773414	0.822288394	0.049977463	1	0	1	0	1	
"cache/2014.Bastille.Vs. (Other People's Heartache,Pt. III).Axe To Grind (Bastille Vs. Tyde Vs. Rationale) (Crossfaded Version) - Tyde, Rationale.wav"	0.054130308	0.887845576	0.058024112	1	0	1	0	1	
cache/2016.Dumbfounded.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Cell Phone.wav	0.08785034	0.791700721	0.120448932	1	0	1	0	1	
"cache/1996.Van Halen.The Best of Van Halen, Vol. 1.Panama.wav"	0.108691961	0.868281722	0.023026315	1	0	1	0	1	
cache/2015.Mumford & Sons.Wilder Mind (Deluxe Version).Monster.wav	0.082100779	0.855041981	0.062857263	1	0	1	0	1	
cache/2015.Of Monsters And Men.Beneath The Skin.Organs.wav	0.075284764	0.785059094	0.139656141	1	0	1	0	1	
"cache/2015.Godspeed You! Black Emperor.Asunder,Sweet and Other Distress.Piss Crowns Are Trebled.wav"	0.04520876	0.911705375	0.043085884	1	0	1	0	1	
cache/2014.Totorro.Home Alone.Oaso San.wav	0.071012542	0.745191514	0.183795974	1	0	1	0	1	
cache/2015.Logan Mays.I Still Remember.Screw Up (Ft. Megan Michele of the Resistance).wav	0.084340237	0.87872678	0.036932968	1	0	1	0	2	
cache/2015.Brian Tyler.Avengers: Age of Ultron.Outlook.wav	0.084263742	0.872848153	0.042888083	1	0	1	0	0	
cache/2015.Three Days Grace.Human.The Real You.wav	0.081169046	0.826701164	0.092129812	1	0	1	0	1	
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Smoke And Mirrors.wav	0.053287461	0.874568582	0.072143964	1	0	1	0	1	
cache/2007.Gladys Knight & The Pips.Midnight Train To Georgia - The Best Of.Midnight Train To Georgia.wav	0.070716232	0.849676073	0.07960768	1	0	1	0	1	
cache/2016.Albin Lee Meldau.Lovers - EP.Lou Lou.wav	0.269155949	0.67121917	0.059624884	1	0	1	0	1	
cache/2015.Breaking Benjamin.Dark Before Dawn.The Great Divide.wav	0.112205163	0.858039856	0.029755	1	0	1	0	1	
cache/2014.Modest Mouse.Too Many Fiestas For Rueben.Too Many Fiestas For Rueben.wav	0.109903894	0.801182985	0.08891312	1	0	1	0	1	
cache/2012.Pentatonix.PTX vol 1.Starships.wav	0.14729698	0.765653729	0.08704932	1	0	1	0	1	
"cache/2014.Linfield College Concert Choir.Christmas at Linfield.Lo, How a Rose E'er Blooming.wav"	0.171195537	0.761556685	0.067247756	1	0	1	0	2	
cache/2015.They Might Be Giants.Glean.End of the Rope.wav	0.06867753	0.87698555	0.054336928	1	0	1	0	1	
cache/2014.Blake Mills.Heigh Ho.Cry To Laugh.wav	0.085857809	0.864363134	0.049779076	1	0	1	0	1	
cache/2015.The Treblemakers.Pitch Perfect 2.Lollipop.wav	0.161392525	0.744432807	0.094174691	1	0	1	0	0	
cache/1999.Coldplay.The Blue Room EP.Bigger Stronger.wav	0.020568568	0.920340955	0.059090458	1	0	1	0	1	
cache/2015.Hinkstep.My Forest Queen.Not Dead Just Forgotten.wav	0.071672536	0.895348787	0.03297865	1	0	1	0	0	
cache/2015.Howie Day.Lanterns.Love Is Never Lost.wav	0.093942471	0.854092717	0.051964808	1	0	1	0	2	
"cache/2014.Bastille.Vs. (Other People's Heartache,Pt. III).Weapon (Bastille Vs. Angel Haze Vs. F*U*G*Z Vs. Braque) (Crossfaded Version) - Angel Haze, F*U*G*Z, Braque.wav"	0.071855366	0.891217172	0.036927454	1	0	1	0	1	
cache/2003.Snow Patrol.Final Straw.Ways And Means.wav	0.089978881	0.869578242	0.040442865	1	0	1	0	1	
cache/2016.Mogwai.Atomic.Little Boy.wav	0.208235204	0.67188108	0.119883716	1	0	1	0	1	
cache/2016.Woodkid.Desierto (Original Motion Picture Score).Web of Thorns.wav	0.127192646	0.785954297	0.086853027	1	0	1	0	0	
cache/2015.Will Young.85% Proof (Deluxe Edition).Dare.wav	0.193578601	0.709540367	0.096881047	1	0	1	0	1	
cache/2015.Gordon's Tsunami Week.The Farewell Paradox.reason.wav	0.082071066	0.787068903	0.130860031	1	0	1	0	1	
cache/2014.The Life And Times.Lost Bees.Bored To Death.wav	0.073943727	0.901259601	0.024796661	1	0	1	0	1	
cache/2007.Linkin Park.Minutes to Midnight.No More Sorrow.wav	0.032217856	0.928602815	0.039179336	1	0	1	0	1	
cache/2014.Coldplay.Ghost Stories.All Your Friends.wav	0.091717213	0.821959674	0.086323135	1	0	1	0	1	
"cache/2015.Godspeed You! Black Emperor.Asunder,Sweet and Other Distress.Asunder, Sweet.wav"	0.073829815	0.874489605	0.051680565	1	0	1	0	1	
cache/2016.Five for Fighting.The Battle for Everything.Maybe I.wav	0.113207497	0.812567472	0.074225008	1	0	1	0	1	
cache/2016.Liss.First.Sorry.wav	0.066023424	0.900561869	0.033414729	1	0	1	0	1	
cache/2005.Nickelback.All the Right Reasons.Far Away.wav	0.034783341	0.933624387	0.031592291	1	0	1	0	1	
cache/2015.Marina and The Diamonds.FROOT.Better Than That.wav	0.131419122	0.803816915	0.064763933	1	0	1	0	1	
cache/2015.Great States.Great States.Carraway.wav	0.078022152	0.871222556	0.050755277	1	0	1	0	1	
cache/2014.The Best Pessimist.Flowers Blossom In The Space.Love Is.wav	0.178155154	0.605937541	0.215907291	1	0	1	0	1	
cache/2016.2CELLOS(SULIC & HAUSER).Celloverse (Japan Version).Wake Me Up.wav	0.093316235	0.867900074	0.038783718	1	0	1	0	0	
cache/2014.Casa Murilo.Ignition.Firing Line.wav	0.072717272	0.869839907	0.057442818	1	0	1	0	1	
cache/2014.Pomplamoose.Season 2.Pharrell Mashup.wav	0.070935346	0.856736362	0.072328269	1	0	1	0	1	
cache/2002.Breaking Benjamin.Saturate.Saturate.wav	0.042553168	0.907897055	0.049549796	1	0	1	0	1	
cache/2014.So Cow.The Long Con.Say Hello.wav	0.077087864	0.806644082	0.116268069	1	0	1	0	1	
cache/2014.The Fray.Helios.Same As You.wav	0.150400981	0.808624148	0.040974874	1	0	1	0	1	
cache/2014.Angus & Julia Stone.Angus & Julia Stone (Deluxe Version).Death Defying Acts.wav	0.058811918	0.890576899	0.050611157	1	0	1	0	1	
cache/2016.P!nk.Funhouse.Ave Mary A (Explicit).wav	0.054926418	0.91358	0.031493563	1	0	1	0	1	
cache/2016.Ruth Koleva.R U T H.Falling Back.wav	0.052131947	0.882637024	0.065231025	1	0	1	0	1	
cache/2007.Linkin Park.Minutes to Midnight.Valentine's Day.wav	0.110124461	0.846725464	0.043150045	1	0	1	0	1	
cache/2015.Death Cab For Cutie.Kintsugi.Hold No Guns.wav	0.076233573	0.880739093	0.04302733	1	0	1	0	1	
cache/2016.Miike Snow.iii.Heart Is Full.wav	0.08179801	0.841207147	0.076994866	1	0	1	0	1	
cache/2015.Howie Day.Lanterns.Anyone.wav	0.254314184	0.615438163	0.130247653	1	0	1	0	2	
cache/2014.Palace.Lost In The Night (EP).Bitter.wav	0.114568345	0.826947093	0.058484543	1	0	1	0	1	
cache/2014.Linfield College Concert Choir.Christmas at Linfield.God Rest Ye Merry Gentlemen.wav	0.057414498	0.885195971	0.057389535	1	0	1	0	2	
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).The Mockingjay.wav	0.048492402	0.909651935	0.041855659	1	0	1	0	0	
cache/1999.Death Cab For Cutie.Something About Airplanes.Fake Frowns.wav	0.114961565	0.785710812	0.099327646	1	0	1	0	1	
cache/2014.We Were Promised Jetpacks.Unravelling.Disconnecting.wav	0.16112417	0.801637113	0.037238706	1	0	1	0	1	
cache/2014.This Will Destroy You.Another Language.Dustism.wav	0.078334518	0.893446803	0.028218685	1	0	1	0	1	
cache/2014.Foo Fighters.Sonic Highways.In The Clear.wav	0.06860739	0.828882396	0.102510236	1	0	1	0	1	
cache/2015.They Might Be Giants.Glean.Underwater Woman.wav	0.04669974	0.821298778	0.132001504	1	0	1	0	1	
cache/2014.Have Mercy.A Place Of Our Own.Pawn Takes Rook.wav	0.059382584	0.900612831	0.040004615	1	0	1	0	1	
cache/2002.Death Cab For Cutie.You Can Play These Songs With Chords.Champagne From A Paper Cup.wav	0.100839995	0.86336261	0.03579738	1	0	1	0	1	
cache/2015.Dawn And Hawkes.Golden Heart EP + Yours and Mine Preview.Yours and Mine (bonus).wav	0.134368032	0.79268682	0.072945163	1	0	1	0	2	
cache/2007.Linkin Park.Minutes to Midnight.In Pieces.wav	0.047514468	0.924623251	0.027862297	1	0	1	0	1	
cache/2002.Coldplay.A Rush of Blood to the Head.Warning Sign.wav	0.145844892	0.758027375	0.096127741	1	0	1	0	1	
"cache/2014.Pentatonix.PTX, Vol. III.Papaoutai.wav"	0.056964021	0.888320684	0.054715298	1	0	1	0	1	
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).Don't Be A Fool Katniss.wav	0.038385749	0.883726418	0.077887833	1	0	1	0	0	
cache/2016.The Dunwells.Light Up The Sky.Communicate.wav	0.186672717	0.520571828	0.292755425	1	0	1	0	1	
cache/2014.Blake Mills.Heigh Ho.Three Weeks In Havana.wav	0.071859211	0.897061884	0.031078918	1	0	1	0	1	
cache/2010.Tyler Stenson.Bittersweet Parade.As the Crow Flies.wav	0.048477709	0.888470829	0.063051485	1	0	1	0	2	
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Arena.wav	0.051410962	0.899113119	0.049475893	1	0	1	0	0	
cache/2014.Blueneck.Night of the Meek.Silent Night.wav	0.107403316	0.843070745	0.049525969	1	0	1	0	1	
cache/2015.Mumford & Sons.Wilder Mind (Deluxe Version).Ditmas.wav	0.129068077	0.781704605	0.089227296	1	0	1	0	1	
"cache/2014.Charli XCX.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).Kingdom (feat. Simon Le Bon).wav"	0.194142506	0.755465686	0.050391778	1	0	1	0	0	
cache/2015.Amber Run.5AM (Deluxe) WEB.Spark.wav	0.098864309	0.866608381	0.034527328	1	0	1	0	1	
cache/2014.The Phoenix Foundation.Echoes.All Comes Back.wav	0.01849304	0.934689641	0.046817318	1	0	1	0	1	
cache/2012.MitiS.unknown.Born.wav	0.066774882	0.890454054	0.042771067	1	0	1	0	1	
cache/2015.Pentatonix.PTX.La La Latch.wav	0.1172802	0.813693941	0.069025867	1	0	1	0	1	
cache/2014.Bastille.Oblivion.Pompeii (Live With Film Orchestra).wav	0.081128217	0.879989088	0.038882706	1	0	1	0	1	
cache/2015.Amber Run.5AM (Deluxe) WEB.Where Do We Go From Here.wav	0.073242165	0.843219459	0.083538376	1	0	1	0	1	
cache/2004.Jay-ZLinkin Park.Collision Course.Dirt Off Your ShoulderLying from You.wav	0.049982246	0.913056254	0.036961485	1	0	1	0	1	
cache/2015.Nils Frahm.Screws Reworked.Mi (Soul Channel Rework).wav	0.116973259	0.829902172	0.053124584	1	0	1	0	1	
cache/2015.MOGWAI.Central Belters.Devil Rides.wav	0.07087601	0.89765799	0.031465985	1	0	1	0	1	
cache/2009.Breaking Benjamin.Dear Agony.Fade Away.wav	0.046172597	0.933308065	0.020519363	1	0	1	0	1	
cache/2014.Haerts.Haerts.Be the One.wav	0.087912872	0.834016681	0.078070432	1	0	1	0	1	
cache/2014.Linfield College Concert Choir.Christmas at Linfield.What Child is This?.wav	0.091878824	0.821393132	0.086728066	1	0	1	0	2	
cache/2014.Banda do Mar.Banda do Mar.Hey Nana.wav	0.014867225	0.962809324	0.022323458	1	0	1	0	1	
cache/2016.Pentatonix.Pentatonix.Somebody That I Used To Know.wav	0.019134665	0.955372691	0.025492625	1	0	1	0	1	
cache/1996.The Verve Pipe.Villains.Drive You Mild.wav	0.0430132	0.911181688	0.045805108	1	0	1	0	1	
cache/2014.The Best Pessimist.Flowers Blossom In The Space.I Just Want To Be Your Everything.wav	0.04115431	0.938600183	0.020245492	1	0	1	0	1	
cache/2003.Death Cab For Cutie.Transatlanticism.Expo '86.wav	0.065039493	0.90018183	0.034778647	1	0	1	0	1	
cache/2014.Bucketheadland.Snow Slug.N 6.wav	0.10462907	0.826000154	0.069370799	1	0	1	0	0	
"cache/2014.Major Lazer.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).All My Love (feat. Ariana Grande).wav"	0.025260543	0.960275054	0.01446439	1	0	1	0	0	
cache/2014.Haerts.Haerts.No One Needs to Know.wav	0.14171502	0.786119521	0.072165459	1	0	1	0	1	
cache/2014.Cold War Kids.Hold My Home.All This Could Be Yours.wav	0.029117076	0.950464427	0.020418476	1	0	1	0	1	
cache/2005.Flyleaf.Flyleaf.Fully Alive.wav	0.177845374	0.719374418	0.102780193	1	0	1	0	1	
cache/2009.Skillet.Awake (Deluxe).It's Not Me It's You.wav	0.049950242	0.862587214	0.087462567	1	0	1	0	1	
cache/2001.Enrique Iglesias.Escape.If the World Crashes Down.wav	0.14767772	0.764007866	0.088314392	1	0	1	0	2	
cache/2005.Flyleaf.Flyleaf.Breathe Today.wav	0.109562092	0.75765425	0.132783681	1	0	1	0	1	
cache/2016.Down Time.NOON  152.Go.wav	0.053774193	0.9106915	0.035534333	1	0	1	0	1	
cache/2015.Wild Child.Past & Present.Silly Things.wav	0.062256891	0.883425355	0.054317754	1	0	1	0	1	
cache/2016.Albin Lee Meldau.Lovers - EP.Let Me Go.wav	0.101404332	0.844264269	0.054331396	1	0	1	0	1	
cache/1996.The Verve Pipe.Villains.Myself.wav	0.044676196	0.889601529	0.065722302	1	0	1	0	1	
cache/2014.Cold War Kids.Hold My Home.Hear My Baby Call.wav	0.074346483	0.863490164	0.062163375	1	0	1	0	1	
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).It's Gonna Be A Long Night.wav	0.105733864	0.811002076	0.083264068	1	0	1	0	0	
cache/2014.The Who.Who's Next (Deluxe Edition).Going Mobile.wav	0.03651366	0.919075429	0.044410937	1	0	1	0	1	
"cache/2015.Florence + The Machine.How Big, How Blue, How Beautiful (Limited Deluxe Edition).Queen Of Peace.wav"	0.097220853	0.843313158	0.059465971	1	0	1	0	1	
cache/2014.AJR.I`m Ready EP.Buy You A Rose.wav	0.074836276	0.894561768	0.030601932	1	0	1	0	1	
cache/2016.Cameron Stahl.Cameron Stahl.C# Low.wav	0.153763399	0.644646466	0.201590121	1	0	1	0	1	
cache/2014.OK Go.Hungry Ghosts.The Great Fire.wav	0.079911307	0.84327054	0.076818153	1	0	1	0	1	
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.Find Our Way Home.wav	0.136158228	0.798783064	0.065058693	1	0	1	0	2	
cache/2000.Coldplay.Parachutes.Spies.wav	0.0279273	0.910248339	0.061824344	1	0	1	0	1	
"cache/2015.Snoop Dogg, Anna Kendrick.Pitch Perfect 2.Winter Wonderland  Here Comes Santa Claus.wav"	0.058519281	0.916316211	0.025164522	1	0	1	0	2	
cache/2016.Blue October.Home.Heart Go Bang (Night Mix Prod. by The Egg).wav	0.03781506	0.950965405	0.011219509	1	0	1	0	1	
"cache/2014.The Decemberists.What a Terrible World, What a Beautiful World.Cavalry Captain.wav"	0.08451017	0.85959059	0.055899218	1	0	1	0	1	
cache/2009.Rufus Wainwright.Hallelujah.Hallelujah.wav	0.065884709	0.880552232	0.053563084	1	0	1	0	0	
cache/2014.Have Mercy.A Place Of Our Own.Pete Rose And Babe Ruth.wav	0.191913113	0.657006025	0.151080832	1	0	1	0	1	
cache/2014.Bastille.Oblivion.bad_news.wav	0.238698006	0.635279655	0.126022309	1	0	1	0	1	
"cache/2014.CHVRCHES.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).Dead Air.wav"	0.106956251	0.820279539	0.07276421	1	0	1	0	0	
cache/2014.Sheppard.Bombs Away.These People.wav	0.055878494	0.90235585	0.041765675	1	0	1	0	1	
"cache/2014.The Decemberists.What a Terrible World, What a Beautiful World.12-17-12.wav"	0.175562814	0.744217575	0.080219619	1	0	1	0	1	
cache/2014.The Sunshine Underground.Start.All Your Luck.wav	0.062440529	0.880697548	0.056861944	1	0	1	0	1	
cache/2014.Banda do Mar.Banda do Mar.Vamo Embora.wav	0.058057413	0.895013332	0.046929255	1	0	1	0	1	
cache/2012.Lana Del Rey.Born To Die.Summertime Sadness.wav	0.172406226	0.7896685	0.037925273	1	0	1	0	1	
cache/2014.La Roux.Trouble in Paradise.Let Me Down Gently.wav	0.088609584	0.714189529	0.197200879	1	0	1	0	1	
cache/2016.The Bravery.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Believe.wav	0.05811476	0.900823832	0.041061398	1	0	1	0	1	
cache/2015.White Morning.Scores.They Shall Be Called (Part II).wav	0.102928944	0.851964772	0.045106258	1	0	1	0	0	
cache/1994.The London Symphony Orchestra.The Performs Sting.Russians.wav	0.064074278	0.893856525	0.042069174	1	0	1	0	1	
cache/2016.Ruth Koleva.R U T H.Clarity.wav	0.106327564	0.798687875	0.094984569	1	0	1	0	1	
cache/2014.Milky Chance.Sadnecessary.Sadnecessary.wav	0.038306147	0.936344206	0.025349665	1	0	1	0	1	
cache/2014.Banda do Mar.Banda do Mar.Mia.wav	0.08754988	0.846406579	0.066043518	1	0	1	0	1	
cache/2014.Mogwai.Music Industry 3. Fitness Industry 1 [EP].No Medicine For Regret (Pye Corner Audio Mix).wav	0.066191003	0.901536822	0.03227216	1	0	1	0	1	
cache/2000.Coldplay.Parachutes.Yellow.wav	0.047207922	0.877199113	0.075592965	1	0	1	0	1	
cache/2016.Blue October.Home.Time Changes Everything.wav	0.138414204	0.796727479	0.064858288	1	0	1	0	1	
cache/2015.The Lighthouse and the Whaler.Brothers Sampler.Brothers.wav	0.027731229	0.937203407	0.035065372	1	0	1	0	1	
"cache/2014.TinashÃ©.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).The Leap.wav"	0.071094364	0.881642818	0.047262799	1	0	1	0	0	
cache/2016.Anya Marina.Paper Plane.Gimme Resurrection.wav	0.163507745	0.704941809	0.131550461	1	0	1	0	2	
cache/2014.Seven Saturdays.Seven Saturdays (Ambient).Southern Lights (Ambient).wav	0.100733742	0.752507985	0.146758258	1	0	1	0	0	
cache/2014.On-The-Go.Young Hearts [WEB Edition].Brother.wav	0.044459976	0.818013251	0.137526751	1	0	1	0	1	
cache/2014.Totorro.Home Alone.Cheavalier Bulltoe.wav	0.114713676	0.816056788	0.069229513	1	0	1	0	1	
cache/2016.Hotel Garuda.NOON  182.Smoke Signals.wav	0.086477764	0.869104981	0.044417232	1	0	1	0	1	
cache/2014.Seven Saturdays.Seven Saturdays (Ambient).xxx (Ambient).wav	0.129370481	0.772215903	0.098413594	1	0	1	0	0	
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Trouble.wav	0.081339419	0.892094254	0.026566317	1	0	1	0	1	
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Rinzler.wav	0.220932588	0.502090156	0.276977271	1	0	1	0	0	
cache/2015.Logan Mays.I Still Remember.The Superhero Song.wav	0.102605246	0.83491075	0.062484022	1	0	1	0	2	
"cache/2015.Florence + The Machine.How Big, How Blue, How Beautiful (Limited Deluxe Edition).Third Eye (Demo).wav"	0.115905546	0.847845852	0.036248606	1	0	1	0	1	
cache/2014.Banda do Mar.Banda do Mar.Me Sinto Ã“tima.wav	0.061054055	0.885938287	0.053007666	1	0	1	0	1	
cache/2015.Three Days Grace.Human.Painkiller.wav	0.06870015	0.827384591	0.103915282	1	0	1	0	1	
cache/2016.M83.Junk.Moon Crystal.wav	0.02247945	0.952157855	0.025362669	1	0	1	0	1	
cache/2000.Coldplay.Parachutes.For you.wav	0.222697482	0.709613204	0.067689329	1	0	1	0	1	
cache/2016.The Waterboys.This Is The Sea.The Whole of the Moon.wav	0.095783874	0.839827001	0.064389102	1	0	1	0	1	
"cache/2014.The Decemberists.What a Terrible World, What a Beautiful World.Philomena.wav"	0.059739351	0.79893136	0.141329288	1	0	1	0	1	
cache/2015.Vitamin String Quartet.VSQ Performs the Hits of 2014 Vol. 3.Blank Space (String Quartet Tribute to Taylor Swift).wav	0.25192529	0.691275358	0.05679936	1	0	1	0	1	
cache/2016.Tall Heights.Man of Stone.Eastern Standard Time.wav	0.301746458	0.567175627	0.13107793	1	0	1	0	2	
cache/2016.Woodkid.Desierto (Original Motion Picture Score).Land of All.wav	0.313330173	0.536191523	0.150478289	1	0	1	0	0	
cache/2014.Blueneck.King Nine.Man of Lies (live acoustic).wav	0.059488416	0.759396136	0.181115448	1	0	1	0	1	
cache/2014.CHVRCHES.Under the Tide.Strong Hand.wav	0.115383036	0.78799963	0.096617363	1	0	1	0	1	
cache/2016.Suzanne Vega.Charlie's Mix Tape.Gypsy.wav	0.035708256	0.9148103	0.049481452	1	0	1	0	1	
cache/2000.Linkin Park.Hybrid Theory.Papercut.wav	0.357725382	0.49608314	0.146191478	1	0	1	0	1	
cache/2014.The Rosebuds.Sand + Silence.Death Of An Old Bike.wav	0.075070739	0.859575868	0.065353408	1	0	1	0	1	
cache/2009.Brand New.Daisy.You Stole.wav	0.090818003	0.826322794	0.082859226	1	0	1	0	1	
cache/2016.Miike Snow.iii.My Trigger.wav	0.066718794	0.771851778	0.161429435	1	0	1	0	1	
"cache/2014.Coldplay.Ghost Stories Live 2014.Always In My Head (Live At the Royal Albert Hall, London).wav"	0.238230854	0.649075508	0.11269363	1	0	1	0	1	
cache/2011.Ben Howard.Every Kingdom.Old Pine.wav	0.054849271	0.906805754	0.038344983	1	0	1	0	1	
"cache/2014.Pentatonix.PTX, Vol. III.Standing By.wav"	0.055557039	0.842297733	0.102145232	1	0	1	0	1	
cache/2014.Wolfgang Amadeus Mozart.MUSC233 Exam 2.Symphony No. 41 in C Major (Jupiter) K. 551: Finale.wav	0.179336935	0.740735054	0.079928026	1	0	1	0	0	
cache/2000.Coldplay.Acoustic.See You Soon.wav	0.151554376	0.769070983	0.079374619	1	0	1	0	1	
cache/2010.Tyler Stenson.Bittersweet Parade.Explode.wav	0.040758435	0.941840768	0.017400773	1	0	1	0	2	
cache/2015.Of Monsters And Men.Beneath The Skin.Crystals.wav	0.108677924	0.817992926	0.073329136	1	0	1	0	1	
cache/2013.Kodaline.In A Perfect World.High Hopes.wav	0.063955791	0.899610817	0.036433395	1	0	1	0	1	
cache/2016.PSY.PSY's Best Sixth 6th Part 1.Gangnam Duo.wav	0.19218044	0.749594986	0.058224611	1	0	1	0	1	
"cache/2014.Joseph Haydn.MUSC233 Exam 2.String Quartet in E-flat Major, Op. 33, No. 2 (The Joke), Hob. III:38: Fourth movement, Finale: Presto.wav"	0.109238587	0.739764154	0.150997281	1	0	1	0	0	
